j,i,lat,lon,THETA_W850,THETA_E850,GPH850,GPH500,SLP,T2C,RH2,U10M,V10M,TC1000,RH1000,U1000,V1000,TC975,RH975,U975,V975,TC950,RH950,U950,V950,TC925,RH925,U925,V925,TC850,RH850,U850,V850,TC700,RH700,U700,V700,TC500,RH500,U500,V500,TC300,RH300,U300,V300,label
118,135,40.894577,0.20879877,3.3124065,33.022408,132.69041,546.55725,997.90186,7.111634,96.739716,5.1162467,-1.749762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.7578113,94.55067,7.8276052,-4.201697,-4.1348076,67.50449,3.4101825,2.8679476,-22.258951,26.461676,-0.6764366,8.754636,-46.49197,22.628332,0.8445709,16.26252,5
119,135,41.006866,0.20879877,3.3040419,33.00783,132.68217,546.5927,997.97546,7.3657503,97.12074,5.4297595,-1.0077611,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.8033137,99.69903,9.287033,-4.3360906,3.629316,95.99817,7.4922814,-3.2839942,-4.1173444,68.50997,3.190685,2.9754715,-22.213133,26.220856,-1.0856872,9.046884,-46.494602,22.837578,0.33430588,16.413965,5
120,135,41.119156,0.20879877,3.328422,33.064983,132.63933,546.64404,998.05286,8.0588455,95.85889,5.814628,-0.41479307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.977582,99.98692,10.847063,-6.4631968,3.7236843,95.09215,6.8257194,-1.776197,-4.1258793,69.28667,2.9340806,3.098345,-22.155485,25.296003,-1.5155822,9.356624,-46.48949,23.468882,-0.16495916,16.623856,5
121,135,41.231445,0.20879877,3.3759174,33.176807,132.62454,546.6939,998.0032,8.172878,96.20567,5.0802546,0.04685663,nan,nan,nan,nan,nan,nan,nan,nan,8.02923,97.46536,9.440478,-1.5152208,7.1287994,99.237206,9.23814,-5.7088976,3.9036686,93.41443,5.9661694,-0.7351609,-4.0743,69.43213,2.512956,3.3022215,-22.11443,25.373083,-1.8003063,9.567918,-46.555832,24.076614,-0.7465232,16.77491,5
105,136,39.434814,0.37328488,2.8811984,32.068707,133.2872,547.12085,997.72125,15.731677,73.95283,10.066111,0.13174374,nan,nan,nan,nan,13.07686,71.66914,10.860495,-0.21675645,11.03252,76.614265,10.234215,-0.5224088,9.303343,76.93518,8.687208,-1.0463334,5.570691,67.08007,4.274161,3.7507477,-4.6123023,59.803364,7.1097403,4.2051287,-22.049309,17.38144,5.795886,10.11309,-47.00038,29.562092,7.1761684,15.520431,5
106,136,39.547104,0.37328488,2.951024,32.22357,133.20137,547.049,997.4835,15.895466,72.231865,8.469548,0.1313646,nan,nan,nan,nan,13.349162,70.467735,8.860023,-0.15470861,11.2987795,75.58278,8.200443,-0.4681373,9.54798,75.83943,6.7822533,-0.7777562,5.744316,66.07354,3.9574683,3.6299138,-4.5085063,58.394936,6.2727065,3.7817369,-22.107944,18.70649,5.3021684,9.680396,-46.983376,29.102507,6.346127,15.69558,5
107,136,39.659393,0.37328488,3.0573266,32.46262,133.18199,546.9762,997.3844,16.052221,69.998085,6.400466,-0.77549314,nan,nan,nan,nan,13.60573,68.892624,6.4722304,-1.0086514,11.552307,74.21734,5.8836913,-1.1606635,9.740503,75.188805,4.8028364,-1.1418043,5.6725774,68.11927,3.4697478,3.1252186,-4.421491,57.482372,5.476259,3.5909617,-22.144442,19.747408,4.8222146,9.391128,-46.94153,29.035315,5.6733723,15.890544,5
108,136,39.771683,0.37328488,3.1657398,32.70718,133.18527,546.90265,997.3424,16.196882,67.656265,3.9874835,-2.117703,nan,nan,nan,nan,13.852658,67.2047,3.7506306,-2.273005,11.806251,72.69071,3.2301943,-2.1151097,9.91295,74.537384,2.6162128,-1.5748312,5.544203,70.8067,2.833501,2.6113093,-4.336144,56.75546,4.636016,3.3743622,-22.175636,20.959454,4.4171705,9.086462,-46.9148,28.876366,4.993519,16.0524,5
109,136,39.883972,0.37328488,3.2028737,32.789803,133.19434,546.8432,997.36127,16.205673,66.84974,2.8150654,-3.6354268,nan,nan,nan,nan,13.91081,66.02927,2.5374293,-3.9795358,11.925723,71.09135,1.8743047,-3.4358006,9.999018,73.949486,1.3791431,-2.4000542,5.3716335,73.206406,2.3620367,1.872426,-4.271765,56.193405,3.9752762,3.414079,-22.178305,21.508512,3.936236,8.970798,-46.853745,28.828451,4.4503274,16.232967,5
110,136,39.99626,0.37328488,3.2022495,32.786964,133.2076,546.7933,997.3931,15.977877,67.09368,2.336572,-4.822967,nan,nan,nan,nan,13.841395,64.50568,2.4871054,-6.087124,12.11381,67.555885,1.1865569,-4.5704765,10.1352415,72.244286,0.6092467,-2.8931315,5.2013893,75.13129,1.920257,1.3975401,-4.2037625,55.60868,3.3978367,3.3927655,-22.197256,22.251766,3.4955752,8.858834,-46.827003,28.8437,3.920793,16.441969,5
111,136,40.10855,0.37328488,3.1340916,32.63171,133.18463,546.7586,997.41876,15.649377,68.97367,2.850011,-5.835293,nan,nan,nan,nan,13.583789,64.971,3.450555,-7.5528336,12.051725,66.15303,1.7391266,-5.7147226,10.200475,69.66536,0.73457414,-3.4424407,5.093599,75.50977,1.9399418,1.0703686,-4.171373,55.040882,3.010305,3.5154848,-22.180634,22.24125,2.961295,8.929283,-46.758514,28.461283,3.4367595,16.620117,5
112,136,40.22084,0.37328488,3.0668087,32.474907,133.13246,546.75476,997.39624,13.79504,70.49065,3.6460073,-5.556207,nan,nan,nan,nan,12.839283,66.2087,5.186419,-7.7964025,12.115279,65.06481,3.9054837,-7.5703697,10.486381,66.972115,1.9682143,-4.1823063,5.0899982,74.696556,2.311142,0.8680748,-4.170561,54.889236,2.7918444,3.6106973,-22.194836,22.50415,2.4167874,9.000948,-46.725388,28.43482,3.0012667,16.866737,5
113,136,40.33313,0.37328488,3.0760784,32.48912,133.02817,546.756,997.32697,12.894774,73.41001,4.728204,-5.6890373,nan,nan,nan,nan,12.373138,68.87178,6.748835,-8.141612,11.970163,65.467896,6.1705737,-8.837038,10.65935,64.98344,3.6181717,-4.9023447,5.1520286,74.08475,2.8017044,1.0724595,-4.1858525,54.541447,2.6557543,3.7719595,-22.180298,22.261242,1.8262452,9.206949,-46.66248,27.8064,2.5383968,17.057703,5
114,136,40.44542,0.37328488,3.210468,32.788963,132.91898,546.75885,997.31226,12.243977,77.60021,5.7361937,-5.9793267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.230713,68.73169,6.5099053,-7.2256618,5.23101,74.85453,3.2794166,1.1351115,-4.2011466,55.52804,2.7124097,3.9001358,-22.173042,22.084017,1.204372,9.378115,-46.608738,27.468706,2.131064,17.273674,5
115,136,40.55771,0.37328488,3.3578534,33.128307,132.8336,546.7661,997.27167,10.453289,81.37346,5.5479527,-5.2151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.54877,74.94575,9.111611,-9.119646,5.433452,74.41019,3.6435783,0.95097876,-4.1927133,55.747093,2.7063706,4.030372,-22.162575,22.080034,0.6304993,9.605757,-46.553143,26.7498,1.677274,17.448866,5
116,136,40.67,0.37328488,3.445413,33.33103,132.74948,546.75574,997.2719,8.831862,86.02633,5.2792974,-4.3664155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.395511,76.060135,4.7354975,-0.28406343,-4.154214,56.54173,2.7625437,4.1490426,-22.145172,22.020079,0.039686196,9.81301,-46.492268,26.18624,1.2538395,17.621214,5
117,136,40.782288,0.37328488,3.4720337,33.38485,132.6348,546.7524,997.42804,8.256737,90.36848,5.144672,-3.4155362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.111003,79.67004,5.9252634,-1.2337337,-4.093514,57.697014,2.7761478,4.1641183,-22.11784,22.127697,-0.46968773,10.055732,-46.45383,25.653849,0.7977176,17.758066,5
118,136,40.894577,0.37328488,3.4741883,33.38377,132.54065,546.7622,997.60486,7.8810596,93.946304,4.974631,-2.3850975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.80781,83.27139,6.77034,-1.6815962,-4.0315347,58.559708,2.7565358,4.165222,-22.087265,22.152607,-0.968729,10.326916,-46.417725,25.174423,0.331246,17.891445,5
119,136,41.006866,0.37328488,3.4396806,33.31093,132.55133,546.7909,997.68884,7.922457,95.22066,5.20254,-1.5492166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.0719624,99.54698,10.703112,-6.3616138,4.5401244,86.14773,6.6446166,-1.1160603,-3.9959643,59.607254,2.579946,4.2567573,-22.04716,22.161755,-1.3890561,10.612285,-46.417347,25.197924,-0.1719503,18.020332,5
120,136,41.119156,0.37328488,3.4233792,33.27975,132.5583,546.81805,997.751,7.9627166,96.3262,5.5210967,-0.75151056,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.051449,99.94178,9.942626,-5.6997757,4.3273935,88.516846,6.4323654,-0.43417424,-3.9701335,60.777863,2.35908,4.3634744,-22.00712,22.317753,-1.7718039,10.894764,-46.42902,25.186909,-0.69724697,18.138805,5
121,136,41.231445,0.37328488,3.461128,33.369446,132.54669,546.86584,997.72687,8.096012,96.64771,4.903749,-0.22387002,nan,nan,nan,nan,nan,nan,nan,nan,8.009044,98.14896,9.379039,-1.6293844,7.19193,99.3409,8.577661,-5.0802565,4.465571,87.23385,5.621645,0.59121627,-3.926243,61.099762,1.9726808,4.5602474,-21.966318,22.43596,-2.0694113,11.119841,-46.487904,25.730967,-1.2719935,18.286032,5
105,137,39.434814,0.537771,2.843177,31.985521,133.31575,547.36304,997.6858,15.984985,73.83827,10.109152,0.95450276,nan,nan,nan,nan,13.336493,71.67174,11.084791,0.7438873,11.270199,76.92442,10.581127,0.5175077,9.407239,78.75997,9.288237,0.09090538,5.731867,64.962746,4.503606,4.744846,-4.401287,56.619064,7.114869,4.571451,-21.95943,14.934946,5.692414,10.984881,-47.166317,34.2357,6.689327,17.16702,5
106,137,39.547104,0.537771,2.9262238,32.168823,133.23572,547.2974,997.4826,16.149523,72.30401,8.773632,1.0354239,nan,nan,nan,nan,13.591151,70.552345,9.440733,0.82132065,11.514653,75.99872,8.967284,0.5648365,9.610381,78.18644,7.7855177,0.14134242,5.8180285,65.02442,4.204243,4.5137057,-4.300762,55.02527,6.4305396,4.3514137,-22.034918,15.492478,5.075347,10.748997,-47.11833,34.56717,6.058264,17.532402,5
107,137,39.659393,0.537771,3.034784,32.412582,133.20566,547.22516,997.3535,16.315027,70.10007,6.924025,0.373307,nan,nan,nan,nan,13.853604,69.02575,7.273636,0.19150111,11.766486,74.72408,6.884737,-0.0020728754,9.813085,77.58421,5.9609113,-0.23642717,5.7644467,66.89367,3.8148599,3.975039,-4.214238,54.02007,5.672861,4.205903,-22.073206,16.36844,4.5380135,10.487226,-47.061928,34.614197,5.4079733,17.755507,5
108,137,39.771683,0.537771,3.1685603,32.714207,133.21191,547.15265,997.29504,16.481647,67.58171,4.90969,-0.71959203,nan,nan,nan,nan,14.109648,67.28747,4.998067,-0.8887146,12.008928,73.29116,4.7704377,-0.9733625,9.988489,77.30325,4.1886106,-1.0349598,5.562957,70.635,3.3781562,3.164369,-4.1389585,53.277367,4.9668427,4.241289,-22.098246,16.952051,3.972287,10.336723,-46.97988,34.99102,4.8746986,18.009832,5
109,137,39.883972,0.537771,3.2206972,32.83085,133.21957,547.08984,997.3046,16.549326,66.40982,3.4729726,-2.2777257,nan,nan,nan,nan,14.212376,66.11917,3.4043965,-2.4712481,12.130621,72.05787,3.1492763,-2.2877862,10.074904,76.916245,2.761525,-1.879519,5.394555,73.158905,2.8837564,2.4004505,-4.0729623,52.701115,4.2713485,4.2648787,-22.10105,17.536213,3.4916563,10.200036,-46.91607,34.921402,4.3144293,18.183464,5
110,137,39.99626,0.537771,3.2385328,32.86953,133.22989,547.03357,997.3457,16.570171,65.94859,2.625511,-3.9685154,nan,nan,nan,nan,14.227599,65.26633,2.4916234,-4.2479963,12.172196,71.00181,2.1504016,-3.8203838,10.10913,76.68702,1.7921635,-2.9711092,5.202386,75.57637,2.4739957,1.4869741,-4.018631,52.21633,3.6627042,4.432381,-22.08668,17.743965,2.9662988,10.164148,-46.830147,34.90226,3.8256638,18.363598,5
111,137,40.10855,0.537771,3.1862786,32.75013,133.21233,546.9949,997.37463,16.31936,67.38033,2.8814776,-5.1332564,nan,nan,nan,nan,14.022413,65.559715,3.073454,-5.741275,12.116569,69.84428,2.4176986,-5.060149,10.161447,74.61584,1.7177161,-3.6570272,5.0787034,76.33608,2.4236162,1.0278116,-3.9835684,51.67008,3.235505,4.576883,-22.067928,17.729942,2.4271436,10.222383,-46.754253,34.57856,3.343903,18.539907,5
112,137,40.22084,0.537771,3.0992773,32.55235,133.17891,546.9602,997.4062,15.930482,69.833755,3.6564023,-6.1451144,nan,nan,nan,nan,13.683443,66.644226,4.2999454,-7.103215,11.965927,69.01771,3.279635,-6.239394,10.190906,71.72393,2.0674188,-4.233601,4.995684,76.19978,2.5820298,0.76541877,-3.9685025,51.235207,2.9026225,4.7272863,-22.0435,17.687948,1.895976,10.317842,-46.673317,33.757923,2.844705,18.663683,5
113,137,40.33313,0.537771,3.0778325,32.500053,133.09941,546.94324,997.3894,15.239281,72.8609,4.597695,-6.566537,nan,nan,nan,nan,13.203443,69.03223,5.7303267,-7.933083,11.762083,68.88225,4.919778,-7.4035215,10.273818,69.227715,3.1383927,-4.8651695,5.0119576,75.73171,2.9297988,0.831033,-3.975104,50.88415,2.680691,4.8770504,-22.02287,17.854172,1.3561924,10.489675,-46.60078,32.802155,2.329249,18.78916,5
114,137,40.44542,0.537771,3.1048357,32.554302,132.98524,546.94025,997.3248,14.38988,76.17895,5.6776295,-6.7116017,nan,nan,nan,nan,12.70118,72.12755,7.2530866,-8.368432,11.55239,69.40013,7.160469,-8.603008,10.410314,67.22173,4.811052,-5.58001,5.098936,75.05313,3.439769,1.141295,-4.000929,50.648537,2.5546253,5.02752,-22.007181,17.912695,0.8012742,10.693737,-46.53442,31.702763,1.8181401,18.916246,5
115,137,40.55771,0.537771,3.1628146,32.684704,132.88576,546.9367,997.27594,12.687191,78.86633,5.6567616,-5.9383426,nan,nan,nan,nan,nan,nan,nan,nan,11.15195,71.84685,8.723231,-9.075398,10.268006,68.5251,6.356571,-6.3733644,5.2485094,74.07416,3.6968324,1.296479,-4.010432,50.410675,2.4013317,5.1565266,-21.993992,18.633862,0.27536762,10.944189,-46.486176,30.857819,1.2785788,19.062023,5
116,137,40.67,0.537771,3.3029814,33.009754,132.80832,546.9388,997.2475,10.384626,82.337364,5.067642,-4.7586346,nan,nan,nan,nan,nan,nan,nan,nan,10.173412,78.32025,9.768978,-8.660668,9.572227,74.82129,8.698144,-8.080594,5.480365,73.208374,3.9846141,1.087458,-4.003831,50.609318,2.3541133,5.25656,-21.989943,19.244385,-0.23771179,11.154357,-46.439102,29.84384,0.76767653,19.188887,5
117,137,40.782288,0.537771,3.4000082,33.23412,132.72629,546.9517,997.2039,9.297425,86.4979,4.9110336,-4.0544324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.964962,80.744965,10.249031,-8.78077,5.640013,72.623535,4.153789,0.82665145,-3.990706,50.388405,2.1898992,5.3817706,-21.98298,20.632824,-0.6825186,11.375556,-46.437237,29.182827,0.18799809,19.344032,5
118,137,40.894577,0.537771,3.4221647,33.27653,132.61139,546.94714,997.3916,8.749083,90.69821,4.726691,-3.0113559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.106344,89.76577,10.617199,-7.833916,5.3534546,76.1772,5.179599,0.037369892,-3.937564,51.728714,2.1616952,5.3566995,-21.96405,21.503508,-1.1216178,11.588013,-46.420547,28.534346,-0.32750383,19.448046,5
119,137,41.006866,0.537771,3.4583778,33.353157,132.5287,546.9647,997.5024,8.061878,94.49844,4.6397533,-2.3099003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.4064264,97.40021,10.529396,-6.94896,5.174862,78.62628,5.581885,-0.30356538,-3.8832672,51.903687,1.9593786,5.3870497,-21.948017,23.103992,-1.4873767,11.767419,-46.458046,28.158915,-0.9289118,19.587496,5
120,137,41.119156,0.537771,3.442659,33.321484,132.53072,546.9887,997.57733,7.85438,96.38686,4.8380094,-1.585881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.2444506,99.13907,9.640927,-6.004609,4.943465,81.24084,5.440642,0.0231151,-3.8504226,52.8537,1.7247272,5.466032,-21.921198,24.213348,-1.8362255,11.98013,-46.49388,28.13104,-1.5071156,19.707613,5
121,137,41.231445,0.537771,3.515434,33.489086,132.53697,547.0272,997.62555,7.4925623,97.73131,4.2439137,-0.628383,nan,nan,nan,nan,nan,nan,nan,nan,7.8869123,98.68239,8.065906,-1.550374,7.2287908,99.5742,8.337674,-4.8390875,4.8185396,83.63916,4.726989,0.6547465,-3.7925293,53.2334,1.4056869,5.5467424,-21.894573,25.727938,-2.1578877,12.199924,-46.561188,28.20116,-2.1403909,19.851995,5
105,138,39.434814,0.7022571,2.8020964,31.895947,133.36404,547.5823,997.6579,16.226856,73.74848,10.121115,1.4974315,nan,nan,nan,nan,13.586143,71.67954,11.203746,1.4433734,11.505855,77.14825,10.76641,1.2945564,9.568265,79.854225,9.714254,1.0734854,5.8415837,63.337135,4.6928015,5.749942,-4.212208,54.13508,7.071412,4.85783,-21.86116,13.34491,5.706698,11.565701,-47.30317,36.48825,5.9443913,18.38105,5
106,138,39.547104,0.7022571,2.8913784,32.092712,133.2924,547.5138,997.4752,16.388723,72.320526,8.916587,1.5465877,nan,nan,nan,nan,13.828702,70.60534,9.721641,1.4588734,11.738127,76.255806,9.333303,1.2675742,9.764604,79.36321,8.379234,0.965943,5.8672376,64.10107,4.3918777,5.462876,-4.1193204,52.630436,6.455542,4.7248664,-21.943388,13.722799,5.055419,11.356712,-47.230827,36.591682,5.3502164,18.731787,5
107,138,39.659393,0.7022571,3.0390003,32.423237,133.26126,547.43964,997.35284,16.536627,70.58324,7.58213,1.1116563,nan,nan,nan,nan,14.057083,69.32147,8.126264,0.9547211,11.956562,75.178345,7.794338,0.76265174,9.945116,78.87615,6.988069,0.45154974,5.8389163,66.15402,4.1223917,4.978138,-4.055827,51.52111,5.8758864,4.7310348,-22.005241,13.793862,4.442633,11.263379,-47.15106,36.836834,4.8605037,19.091295,5
108,138,39.771683,0.7022571,3.1939917,32.772762,133.27354,547.3608,997.298,16.691753,68.19975,5.7210517,0.0030098148,nan,nan,nan,nan,14.298542,67.64974,5.9988947,-0.1736747,12.186891,73.7754,5.7937064,-0.27574548,10.1264715,78.421,5.2877183,-0.4313529,5.654442,69.96524,3.7336907,4.1945662,-3.9970062,50.92506,5.2128477,4.7937956,-22.03341,14.2780285,3.8928735,11.115086,-47.06025,36.781353,4.3289413,19.30093,5
109,138,39.883972,0.7022571,3.294235,32.998474,133.27731,547.2865,997.29706,16.76777,66.59714,4.1681275,-1.4596493,nan,nan,nan,nan,14.417652,66.44369,4.2636657,-1.6283776,12.3001175,72.708176,4.175275,-1.5728325,10.209889,78.065384,3.8960533,-1.5067993,5.4990983,72.86144,3.4091024,3.3022962,-3.9803739,50.845936,4.5919857,4.945592,-22.039497,14.714451,3.34459,11.046795,-46.95958,36.73318,3.8373625,19.511187,5
110,138,39.99626,0.7022571,3.3338716,33.086758,133.28331,547.2205,997.3472,16.769228,66.049095,3.1831548,-3.239637,nan,nan,nan,nan,14.415072,65.685234,3.1921818,-3.4477532,12.313662,71.81861,3.0862443,-3.152715,10.22309,77.70808,2.8825555,-2.703589,5.3517547,75.03207,3.0819154,2.379435,-3.9723787,50.88591,4.0105615,5.145621,-22.02614,15.004691,2.828273,11.0236435,-46.860867,36.437088,3.3564913,19.675068,5
111,138,40.10855,0.7022571,3.2838976,32.97193,133.26147,547.1701,997.40857,16.579844,66.98483,2.8161428,-4.8519654,nan,nan,nan,nan,14.194477,66.079765,2.8017967,-5.095116,12.14472,71.6452,2.6562662,-4.6692677,10.111951,77.30017,2.3483446,-3.7539015,5.187134,76.304726,2.9346805,1.5679393,-3.9190145,50.316616,3.4908633,5.353484,-22.001993,15.469783,2.3169284,11.066899,-46.765232,36.042465,2.851325,19.81767,5
112,138,40.22084,0.7022571,3.1735964,32.72079,133.21387,547.1326,997.4686,16.193851,69.29689,3.1546283,-6.1599493,nan,nan,nan,nan,13.79079,67.45598,3.3206456,-6.5279055,11.85735,71.75464,3.0518003,-6.0219707,9.957698,76.01845,2.4111006,-4.5874023,5.0603485,76.398346,3.0502656,0.995362,-3.8696268,49.60487,3.0882022,5.5711913,-21.971352,15.859311,1.7906531,11.198604,-46.671825,35.548546,2.3575091,19.970331,5
113,138,40.33313,0.7022571,3.112128,32.581596,133.1632,547.1049,997.50214,15.56482,72.217636,3.9775214,-6.600944,nan,nan,nan,nan,13.240653,69.5631,4.759019,-7.650598,11.623158,70.942406,4.194781,-7.091882,9.985134,72.90619,2.9266493,-5.09758,5.020202,76.0764,3.2400494,0.8523032,-3.8546133,49.054268,2.7728052,5.7243104,-21.943186,16.355295,1.263028,11.382722,-46.59423,34.867043,1.8289108,20.109064,5
114,138,40.44542,0.7022571,3.0808027,32.51045,133.0912,547.08704,997.52325,14.728978,75.5312,4.880559,-6.5398226,nan,nan,nan,nan,12.536635,72.59032,6.388225,-8.475482,11.329681,70.319885,5.7097607,-8.080966,10.028177,69.76506,3.724227,-5.576366,5.027195,75.579544,3.4928048,0.8510709,-3.8424892,48.410706,2.4944813,5.8841,-21.912638,17.16515,0.7254422,11.648442,-46.520542,34.342346,1.2879099,20.271881,5
115,138,40.55771,0.7022571,3.1075687,32.56694,132.98337,547.08136,997.4666,13.25221,77.918175,5.072817,-5.9186077,nan,nan,nan,nan,11.910992,74.76814,7.8712163,-8.768905,11.1488695,71.2386,7.4674106,-8.889073,10.095852,69.17659,4.9661326,-6.0218487,5.1456156,74.55656,3.7374022,1.1445171,-3.8580768,48.00657,2.3007,6.024078,-21.895971,17.930466,0.19473733,11.914378,-46.47191,33.56256,0.7373458,20.424921,5
116,138,40.67,0.7022571,3.1341336,32.62533,132.88094,547.0734,997.4168,11.242845,79.51473,4.511491,-4.6468663,nan,nan,nan,nan,11.180603,76.16708,9.320447,-8.941841,10.992578,72.4976,8.814987,-9.3649235,10.105101,69.791504,5.842355,-6.2386627,5.290728,73.24118,3.7567139,1.4236877,-3.8649733,47.459362,2.0494318,6.155148,-21.878477,19.295805,-0.31541184,12.232842,-46.438316,33.054108,0.15328659,20.599993,5
117,138,40.782288,0.7022571,3.2271276,32.840305,132.79764,547.0838,997.36676,9.967126,83.33272,4.2848477,-3.8597362,nan,nan,nan,nan,nan,nan,nan,nan,10.184969,79.15023,9.695762,-9.003689,9.573709,75.01526,7.387464,-6.9802103,5.464964,72.438286,3.8901556,1.2447617,-3.855699,47.177628,1.8771405,6.283966,-21.870752,20.655384,-0.7717308,12.465295,-46.430725,32.39246,-0.4251228,20.757471,5
118,138,40.894577,0.7022571,3.3064642,33.023746,132.715,547.103,997.30396,9.458144,87.83482,4.3451676,-3.409704,nan,nan,nan,nan,nan,nan,nan,nan,9.338413,87.070755,10.378202,-8.493882,9.023329,80.59586,8.604477,-7.2622995,5.6113143,71.78306,3.9566827,0.98501533,-3.841357,46.668285,1.6477137,6.4293623,-21.86295,22.457777,-1.1828076,12.692434,-46.45214,31.90669,-1.0423347,20.92931,5
119,138,41.006866,0.7022571,3.3606074,33.14468,132.63802,547.1251,997.3389,8.810301,91.81595,4.328172,-2.8585901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.404983,87.249886,8.903741,-6.806399,5.568189,72.92506,4.1286845,0.75225526,-3.801172,46.39252,1.4049711,6.510708,-21.850376,24.259338,-1.5518665,12.883112,-46.493435,31.539892,-1.6645584,21.086617,5
120,138,41.119156,0.7022571,3.4035976,33.236324,132.56291,547.15076,997.4168,8.058871,95.45464,4.2739897,-2.3321366,nan,nan,nan,nan,nan,nan,nan,nan,8.142926,96.388084,8.091607,-4.4072905,7.730382,94.947464,8.68147,-6.0108523,5.435949,74.92812,4.293623,0.58089453,-3.7471476,46.386726,1.1338323,6.5390196,-21.838549,26.745665,-1.8429773,13.04876,-46.573586,31.133104,-2.3293102,21.251875,5
121,138,41.231445,0.7022571,3.5323186,33.52833,132.53084,547.1843,997.4688,7.2436867,97.945015,3.8262732,-1.4415865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.387249,98.883156,8.026731,-4.993537,5.32076,77.80646,3.8181164,0.77668405,-3.6854072,46.539013,0.8269747,6.575855,-21.817577,29.074818,-2.1279159,13.256753,-46.664448,31.191708,-3.008032,21.465887,5
